RankMethod,down,ydstogo,yards_gained,first_down_rush,first_down_pass,first_down_penalty,fourth_down_failed,interception,safety,fumble_lost,play_id
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3963
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911
RegularPlay,2.0,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114
RegularPlay,2.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167
RegularPlay,2.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986
RegularPlay,2.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3436
RegularPlay,2.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048
RegularPlay,2.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309
RegularPlay,2.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422
RegularPlay,2.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231
RegularPlay,2.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179
RegularPlay,2.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157
RegularPlay,2.0,5,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3881
RegularPlay,2.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259
RegularPlay,2.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329
RegularPlay,2.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722
RegularPlay,2.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495
RegularPlay,2.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649
RegularPlay,2.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267
RegularPlay,2.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034
RegularPlay,2.0,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474
RegularPlay,2.0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3238
RegularPlay,2.0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946
RegularPlay,2.0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2498
RegularPlay,2.0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440
RegularPlay,2.0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3463
RegularPlay,2.0,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271
RegularPlay,2.0,5,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3274
RegularPlay,2.0,5,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647
RegularPlay,2.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3324
RegularPlay,2.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155
RegularPlay,2.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938
RegularPlay,2.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213
RegularPlay,2.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872
RegularPlay,2.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837
RegularPlay,2.0,5,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3093
RegularPlay,2.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822
RegularPlay,2.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690
RegularPlay,2.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521
RegularPlay,2.0,5,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872
RegularPlay,2.0,5,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209
RegularPlay,2.0,5,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945
RegularPlay,2.0,5,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271
RegularPlay,2.0,5,-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948
RegularPlay,2.0,5,-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186
RegularPlay,2.0,5,-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412
RegularPlay,2.0,5,-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837
RegularPlay,1.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3125
RegularPlay,1.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747
RegularPlay,1.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251
RegularPlay,1.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429
RegularPlay,1.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746
RegularPlay,1.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700
RegularPlay,1.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613
RegularPlay,1.0,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200
RegularPlay,1.0,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572
RegularPlay,1.0,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189
RegularPlay,1.0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3287
RegularPlay,1.0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3585
RegularPlay,1.0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238
RegularPlay,1.0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4212
RegularPlay,1.0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682
RegularPlay,1.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424
RegularPlay,1.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3689
RegularPlay,1.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111
RegularPlay,1.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058
RegularPlay,1.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187
RegularPlay,1.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3480
RegularPlay,1.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880
RegularPlay,1.0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651
RegularPlay,1.0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165
RegularPlay,1.0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646
RegularPlay,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901
RegularPlay,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4092
RegularPlay,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462
RegularPlay,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3666
RegularPlay,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384
RegularPlay,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2730
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2819
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4026
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3361
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3278
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3906
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3691
RegularPlay,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145
RegularPlay,1.0,8,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449
RegularPlay,1.0,8,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795
RegularPlay,1.0,8,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2776
RegularPlay,1.0,8,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3407
RegularPlay,1.0,8,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225
RegularPlay,1.0,8,-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3449
RegularPlay,1.0,8,-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420
RegularPlay,1.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278
RegularPlay,1.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110
RegularPlay,1.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503
RegularPlay,1.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271
RegularPlay,1.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715
RegularPlay,1.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358
RegularPlay,1.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467
RegularPlay,1.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427
RegularPlay,1.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654
RegularPlay,1.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3971
RegularPlay,1.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
RegularPlay,1.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331
RegularPlay,1.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167
RegularPlay,1.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732
RegularPlay,1.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528
RegularPlay,1.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739
RegularPlay,1.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341
RegularPlay,1.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850
RegularPlay,1.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819
RegularPlay,1.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3839
RegularPlay,1.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432
RegularPlay,1.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
RegularPlay,1.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301
RegularPlay,1.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904
RegularPlay,1.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432
RegularPlay,1.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963
RegularPlay,1.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268
RegularPlay,1.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397
RegularPlay,1.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907
RegularPlay,1.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3632
RegularPlay,1.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236
RegularPlay,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680
RegularPlay,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094
RegularPlay,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297
RegularPlay,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454
RegularPlay,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158
RegularPlay,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279
RegularPlay,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595
RegularPlay,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205
RegularPlay,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4028
RegularPlay,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3808
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2678
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3313
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4165
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2984
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884
RegularPlay,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863
RegularPlay,1.0,7,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701
RegularPlay,1.0,7,-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4207
RegularPlay,2.0,24,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609
RegularPlay,2.0,24,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451
RegularPlay,2.0,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054
RegularPlay,2.0,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627
RegularPlay,2.0,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143
RegularPlay,2.0,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2655
RegularPlay,2.0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3309
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4147
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2862
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2949
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3242
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3588
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3153
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3673
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4002
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3317
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982
RegularPlay,2.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4003
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4241
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2261
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2855
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3485
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3488
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491
RegularPlay,2.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3665
